"STATISTIC","Statistic Label","TLIST(A1)","Year","C03788V04538","County","C02665V03225","NACE Rev 2 Economic Sector","UNIT","VALUE"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","Y3500","Financial, insurance and real estate activities (K,L)","Euro","40680"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1444-13a3-e055-000000000001","Co. Meath","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","22733"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","-","All NACE economic sectors","Euro","27674"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","F","Construction (F)","Euro","28463"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","19584"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","H","Transportation and storage (H)","Euro","25482"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","I","Accommodation and food service activities (I)","Euro","15962"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","J","Information and communication (J)","Euro","39908"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","M","Professional, scientific and technical activities (M)","Euro","26357"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","N","Administrative and support service activities (N)","Euro","20860"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","O","Public administration and defence; compulsory social security (O)","Euro","43362"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","P","Education (P)","Euro","49006"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Q","Human health and social work activities (Q)","Euro","32217"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Y0900","Industry (B to E)","Euro","26647"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Y3500","Financial, insurance and real estate activities (K,L)","Euro","35630"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1445-13a3-e055-000000000001","Co. Monaghan","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","18589"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","-","All NACE economic sectors","Euro","30000"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","F","Construction (F)","Euro","33114"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20670"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","H","Transportation and storage (H)","Euro","35663"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","I","Accommodation and food service activities (I)","Euro","17462"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","J","Information and communication (J)","Euro","39272"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","M","Professional, scientific and technical activities (M)","Euro","28838"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","N","Administrative and support service activities (N)","Euro","22912"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","O","Public administration and defence; compulsory social security (O)","Euro","39273"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","P","Education (P)","Euro","49743"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Q","Human health and social work activities (Q)","Euro","31594"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Y0900","Industry (B to E)","Euro","32686"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Y3500","Financial, insurance and real estate activities (K,L)","Euro","35510"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1443-13a3-e055-000000000001","Co. Mayo","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","17864"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","-","All NACE economic sectors","Euro","31370"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","F","Construction (F)","Euro","32034"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20869"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","H","Transportation and storage (H)","Euro","33793"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","I","Accommodation and food service activities (I)","Euro","16364"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","J","Information and communication (J)","Euro","43914"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","M","Professional, scientific and technical activities (M)","Euro","27482"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","N","Administrative and support service activities (N)","Euro","24585"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","O","Public administration and defence; compulsory social security (O)","Euro","42178"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","P","Education (P)","Euro","47577"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Q","Human health and social work activities (Q)","Euro","34535"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Y0900","Industry (B to E)","Euro","32213"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Y3500","Financial, insurance and real estate activities (K,L)","Euro","35865"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1446-13a3-e055-000000000001","Co. Offaly","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","18200"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","-","All NACE economic sectors","Euro","31769"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","F","Construction (F)","Euro","28673"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20497"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","H","Transportation and storage (H)","Euro","35167"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","I","Accommodation and food service activities (I)","Euro","16059"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","J","Information and communication (J)","Euro","43339"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","M","Professional, scientific and technical activities (M)","Euro","27897"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","N","Administrative and support service activities (N)","Euro","20404"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","O","Public administration and defence; compulsory social security (O)","Euro","42290"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","P","Education (P)","Euro","48864"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","Q","Human health and social work activities (Q)","Euro","33483"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","Y0900","Industry (B to E)","Euro","32176"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","Y3500","Financial, insurance and real estate activities (K,L)","Euro","34249"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1447-13a3-e055-000000000001","Co. Roscommon","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","18901"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","-","All NACE economic sectors","Euro","32112"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","F","Construction (F)","Euro","27809"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20800"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","H","Transportation and storage (H)","Euro","34786"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","I","Accommodation and food service activities (I)","Euro","17542"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","J","Information and communication (J)","Euro","39552"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","M","Professional, scientific and technical activities (M)","Euro","25718"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","N","Administrative and support service activities (N)","Euro","20976"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","O","Public administration and defence; compulsory social security (O)","Euro","42388"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","P","Education (P)","Euro","49696"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","Q","Human health and social work activities (Q)","Euro","35925"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","Y0900","Industry (B to E)","Euro","33468"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","Y3500","Financial, insurance and real estate activities (K,L)","Euro","37104"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-1449-13a3-e055-000000000001","Co. Sligo","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","17443"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","-","All NACE economic sectors","Euro","31224"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","F","Construction (F)","Euro","31416"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","21315"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","H","Transportation and storage (H)","Euro","29754"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","I","Accommodation and food service activities (I)","Euro","16084"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","J","Information and communication (J)","Euro","39154"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","M","Professional, scientific and technical activities (M)","Euro","27099"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","N","Administrative and support service activities (N)","Euro","22793"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","O","Public administration and defence; compulsory social security (O)","Euro","41196"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","P","Education (P)","Euro","47389"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","Q","Human health and social work activities (Q)","Euro","30591"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","Y0900","Industry (B to E)","Euro","36669"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","Y3500","Financial, insurance and real estate activities (K,L)","Euro","36806"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144a-13a3-e055-000000000001","Co. Tipperary","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","20000"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","-","All NACE economic sectors","Euro","32145"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","F","Construction (F)","Euro","30936"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20309"
"DEA08C02","Median Annual Earnings","2011","2011","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","H","Transportation and storage (H)","Euro","33912"
